-112.925,49.807,PARK/Park Lake Provincial Park  PP PH:403.382.4097   SITES:40 EL:3075 AMEN:E RS approx 3.5 mi W of Diamond City 49.807 -112.925,PARK,Park Lake Provincial Park,PP
-113.638,49.105,PAYN/Payne Lake Provincial Rec Area  PP PH:403.382.4097   SITES:46 EL:4400 AMEN:NW approx 2.6 mi SW of Mountain View 49.105 -113.638,PAYN,Payne Lake Provincial Rec Area,PP
-112.827,52.523,PELI/Pelican Point Park  CP PH:855.283 . 7838 mid may-mid sep COMM:lake swim SITES:60  AMEN:E SH RS approx  mi  of Bashaw  52.523 -112.827,PELI,Pelican Point Park,CP
-116.567,52.935,PEMF/Pembina Forks Provincial Rec Area  PP PH:780.865.2154   SITES:20 EL:4271 AMEN:NR  52.935 -116.567,PEMF,Pembina Forks Provincial Rec Area,PP
-114.46,53.933,PEMB/Pembina River Provincial Park  PP PH:780.727.3643   SITES:132 EL:2328 AMEN:E RS approx 9.7 mi N of Glenevis 53.933 -114.46,PEMB,Pembina River Provincial Park,PP
-115.706,52.041,PEPP/Peppers Lake Provincial Rec Area  PP PH:403.845.9275  COMM:equestrian SITES:16 EL:5154 AMEN:NR  52.041 -115.706,PEPP,Peppers Lake Provincial Rec Area,PP
-110.009,50.959,PETE/Peter Fidler Park  CP PH:403.565.3938 mid may-mid oct COMM:pull thrus SITES:10  AMEN:WE FT DW SH approx  mi  of Empress  50.959 -110.009,PETE,Peter Fidler Park,CP
-114.968,52.101,PHYL/Phyllis Lake Provincial Rec Area  PP PH:403.845.9275   SITES:21 EL:3704 AMEN:NR approx 9.7 mi W of Caroline 52.101 -114.968,PHYL,Phyllis Lake Provincial Rec Area,PP
-118.592,53.904,PIER/Pierre Greys Lakes Provincial Rec Area  PP PH:780.827.1382   SITES:83 EL:4137 AMEN:NR  53.904 -118.592,PIER,Pierre Greys Lakes Provincial Rec Area,PP
-114.006,52.963,PIGE/Pigeon Lake - Pigeon Lake Provincial Park  PP PH:780.586.2644   SITES:300 EL:2817 AMEN:E RS approx 33.4 mi E of Wetaskiwin County 52.963 -114.006,PIGE,Pigeon Lake - Pigeon Lake Provincial Park,PP
-113.942,49.486,PINC/Pincher Creek Veterans Memorial   CP PH:403.627.4322 mid may-mid oct COMM:stream side - big rigs OK SITES:20  AMEN:E DP approx  mi  of Pincher Creek  49.486 -113.942,PINC,Pincher Creek Veterans Memorial ,CP
-113.731,50.135,PINC/Pine Coulee - Willow Creek Provincial Park  PP PH:403.625.6239   SITES:140 EL:3438 AMEN:NR approx 4.4 mi SW of Stavely 50.135 -113.731,PINC,Pine Coulee - Willow Creek Provincial Park,PP
-119.761,54.379,PINH/Pine Hollow - Two Lakes Provincial Park  PP PH:780.538.5381   SITES:24 EL:3678 AMEN:NR  54.379 -119.761,PINH,Pine Hollow - Two Lakes Provincial Park,PP
-112.267,59.556,PINL/Pine Lake Campground - Wood Buffalo National Park  CNP PH:867.872.7900  COMM:Boil drinking water   AMEN:NH ND PT DW NS NR  59.556 -112.267,PINL,Pine Lake Campground - Wood Buffalo National Park,CNP
-111.478,54.651,PINL/Pinehurst Lake - Lakeland Provincial Rec Area  PP PH:780.623.5235   SITES:70 EL:1968 AMEN:NR approx 19.0 mi N  of Goodridge 54.651 -111.478,PINL,Pinehurst Lake - Lakeland Provincial Rec Area,PP
-119.103,55.066,PIPE/Pipestone Creek Park  CP PH:780.766.2391 mid may-mid oct COMM:fossils SITES:100  AMEN:NH approx  mi  of Wembley  55.066 -119.103,PIPE,Pipestone Creek Park,CP
-117.908,53.196,POCA/Pocahontas - Jasper National Park  CNP PH:780. 852.6176   SITES:140 EL:3666 AMEN:RS  53.196 -117.908,POCA,Pocahontas - Jasper National Park,CNP
-113.475,49.009,POLI/Police Outpost Provincial Park  PP     EL:4627 AMEN:NR approx 13.1 mi SW of Aetna 49.009 -113.475,POLI,Police Outpost Provincial Park,PP
-115.305,52.249,PRAI/Prairie Creek Provincial Rec Area  PP PH:403.845.9275   SITES:50 EL:3875 AMEN:NH NR  52.249 -115.305,PRAI,Prairie Creek Provincial Rec Area,PP
-111.827,51.459,PRAI/Prairie Oasis Park  CP PH:855.283 . 7838 mid may-late sep COMM:pull thrus - warm water swimming SITES:75 approx  mi  of Hanna  51.459 -111.827,PRAI,Prairie Oasis Park,CP
-116.036,51.326,PROT/Protection Mountain - Banff National Park  CNP PH:403. 522.3833   SITES:89 EL:4873 AMEN:FT NR  51.326 -116.036,PROT,Protection Mountain - Banff National Park,CNP
-117.694,56.219,QUEE/Queen Elizabeth Provincial Park  PP PH:780.624.6486   SITES:56 EL:2141 AMEN:E NR approx 5.3 mi N of Berwyn 56.219 -117.694,QUEE,Queen Elizabeth Provincial Park,PP
-114.424,49.833,RACE/Racehorse Rec Area  PP PH:403.563.5395   SITES:38  AMEN:NR approx 12.4 mi S  of Ranchland No. 66 49.833 -114.424,RACE,Racehorse Rec Area,PP
-115.832,52.092,RAM/Ram Falls Provincial Rec Area  PP PH:403.845.9275   SITES:54 EL:5295 AMEN:NR  52.092 -115.832,RAM,Ram Falls Provincial Rec Area,PP
-116.865,52.04,RAMP/Rampart Creek - Banff National Park  CNP PH:403. 522.3833   SITES:50 EL:4742 AMEN:VT NR  52.04 -116.865,RAMP,Rampart Creek - Banff National Park,CNP
-114.502,52.091,RAVE/Raven Provincial Rec Area  PP PH:403.755.6163   SITES:8 EL:3188 AMEN:NR approx 7.0 mi SE of Stauffer 52.091 -114.502,RAVE,Raven Provincial Rec Area,PP
-113.087,52.756,REDD/Red Deer Lake Park  CP PH:780.361.8180 mid may-mid sep COMM:swim SITES:20  AMEN:NH DP approx  mi  of Ferintosh  52.756 -113.087,REDD,Red Deer Lake Park,CP
-115.279,51.651,REDD/Red Deer River Rec Area  PP PH:403.637.2229   SITES:64 EL:4777 AMEN:NR  51.651 -115.279,REDD,Red Deer River Rec Area,PP
-114.244,51.948,REDL/Red Lodge Provincial Park  PP PH:403.224.2547   SITES:105 EL:3129 AMEN:E RS approx 10.0 mi S  of Spruce View 51.948 -114.244,REDL,Red Lodge Provincial Park,PP
-110.106,49.667,REED/Reesor Dock - Cypress Hills Interprov. Park  PP PH:403.893.3833   SITES:10 EL:4037 AMEN:NH NR approx 8.2 mi E of Elkwater 49.667 -110.106,REED,Reesor Dock - Cypress Hills Interprov. Park,PP
-110.098,49.66,REEL/Reesor Lake - Cypress Hills Interprov. Park  PP PH:403.893.3833   SITES:40 EL:4016 AMEN:NH NR approx 0.9 mi NW of Elkwater 49.66 -110.098,REEL,Reesor Lake - Cypress Hills Interprov. Park,PP
-115.594,52.967,RESE/Reservoir - Brazeau Reservoir Provincial Rec Area  PP PH:780.894.0006   SITES:33 EL:3213 AMEN:NH RS  52.967 -115.594,RESE,Reservoir - Brazeau Reservoir Provincial Rec Area,PP
-112.555,49.349,RIDG/Ridge Park Recreation  CP PH:403.642.7021 mid apr-mid oct  SITES:55  AMEN:E VT DW approx  mi  of Warner  49.349 -112.555,RIDG,Ridge Park Recreation,CP
-114.026,51.931,RIVR/River Ridge - Bowden Heritage  CP PH:403.224.2727 mid may-mid oct  SITES:20  AMEN:E approx  mi  of Bowden  51.931 -114.026,RIVR,River Ridge - Bowden Heritage,CP
-110.856,52.995,RIVE/Riverdale Mini-Park  CP PH:780.842.2996 mid may-mid sep COMM:pull thrus SITES:105  AMEN:WES DP SH approx  mi  of Wainwright  52.995 -110.856,RIVE,Riverdale Mini-Park,CP
-112.892,52.462,ROCH/Rochon Sands Provincial Park  PP PH:403.742.4338   SITES:69 EL:2563 AMEN:NR approx 0.4 mi NW of Rochon Sands 52.462 -112.892,ROCH,Rochon Sands Provincial Park,PP
-118.238,53.472,ROCK/Rock Lake Provincial Park  PP PH:780.865.2154   SITES:93 EL:4566 AMEN:NR  53.472 -118.238,ROCK,Rock Lake Provincial Park,PP
-113.141,51.236,ROCK/Rockyford Lions   CP PH:403.533.3950 all year  SITES:30  AMEN:WES approx  mi  of Rockyford  51.236 -113.141,ROCK,Rockyford Lions ,CP
-110.088,53.277,ROLL/Rolling Green Fairways RV  CP PH:780.872.1660 mid apr-late oct COMM:no tents - big rigs OK SITES:75  AMEN:WES approx  mi  of Lloydminster  53.277 -110.088,ROLL,Rolling Green Fairways RV,CP
-110.486,53.818,ROSS/Ross Lake - Whitney Lakes Provincial Park  PP PH:780.645.6295   SITES:65 EL:1930 AMEN:E RS approx 3.6 mi W of Frog Lake 53.818 -110.486,ROSS,Ross Lake - Whitney Lakes Provincial Park,PP
-114.402,54.111,ROTA/Rotary Park  CP PH:780.674.2532 mid may-mid oct COMM:no tents - pull thrus SITES:20  AMEN:WE approx  mi  of Barrhead  54.111 -114.402,ROTA,Rotary Park,CP
-114.531,50.637,SAND/Sandy  McNabb - Sheep River Provincial Park  PP PH:403.949.4261   SITES:98 EL:4694 AMEN:NR approx 12.2 mi SW of Millarville 50.637 -114.531,SAND,Sandy  McNabb - Sheep River Provincial Park,PP
-112.831,53.678,SAND/Sandy Beach - Elk Island National Park  CNP PH:780. 992.2950    EL:2335 AMEN:RS approx 15.6 mi E of Fort Saskatchewan 53.678 -112.831,SAND,Sandy Beach - Elk Island National Park,CNP
-111.859,53.869,SANL/Sandy Lake   CP PH:780.657.2052 mid may-late sep COMM:swim beach SITES:35  AMEN:E DP FT DW SH approx  mi  of Two Hills  53.869 -111.859,SANL,Sandy Lake ,CP
-110.078,50.732,SAND/Sandy Point Park  CP PH:403.526.2888 mid may-mid oct COMM:pull thrus SITES:15  AMEN:NH approx  mi  of Hilda  50.732 -110.078,SAND,Sandy Point Park,CP
-114.91,53.89,SANG/Sangudo Riverside   CP PH:780.785.3411 mid may-late sep  SITES:20  AMEN:E DP FT SH approx  mi  of Sangudo  53.89 -114.91,SANG,Sangudo Riverside ,CP
-119.085,55.205,SASK/Saskatoon Island Provincial Park  PP PH:780.538.5350   SITES:103 EL:2365 AMEN:E RS approx 4.4 mi NE of Wembley 55.205 -119.085,SASK,Saskatoon Island Provincial Park,PP
-115.758,52.455,SAUN/Saunders Provincial Rec Area  PP PH:403.845.8349   SITES:7 EL:3741 AMEN:NR  52.455 -115.758,SAUN,Saunders Provincial Rec Area,PP
-111.264,54.691,SEIB/Seibert Lake - Lakeland Provincial Rec Area  PP PH:780.623.5235   SITES:47 EL:2095 AMEN:NR approx 21.6 mi N of Goodridge 54.691 -111.264,SEIB,Seibert Lake - Lakeland Provincial Rec Area,PP
-115.357,51.996,SEVE/Seven Mile Provincial Rec Area  PP PH:403.845.9275   SITES:36 EL:4348 AMEN:NR approx 27.1 mi W of Caroline 51.996 -115.357,SEVE,Seven Mile Provincial Rec Area,PP
-118.771,55.346,SEXS/Sexsmith Heritage Park  CP PH:780.568.3681 early may-late sep  SITES:30  AMEN:WE approx  mi  of Sexsmith  55.346 -118.771,SEXS,Sexsmith Heritage Park,CP
-117.677,56.531,SHAD/Shady Lane   CP PH:780.971.3973 mid may-mid oct COMM:pull thrus SITES:25  AMEN:WE approx  mi  of Dixonville  56.531 -117.677,SHAD,Shady Lane ,CP
-114.138,50.719,SHEE/Sheep Creek Provincial Rec Area  PP PH:780.827.1382   SITES:9 EL:3638 AMEN:NR approx 4.7 mi NE of Black Diamond 50.719 -114.138,SHEE,Sheep Creek Provincial Rec Area,PP
-116.031,53.863,SHIN/Shiningbank Lake   CP PH:780.693.2150 mid may-mid sep  SITES:40  AMEN:NH VT DW approx  mi  of Peers  53.863 -116.031,SHIN,Shiningbank Lake ,CP
-110.859,52.464,SHOR/Shorncliffe Lake   CP PH:780.857.2435 mid may-late sep COMM:swim beach SITES:50  AMEN:WES DP FT DW SH approx  mi  of Czar  52.464 -110.859,SHOR,Shorncliffe Lake ,CP
-114.862,51.046,SIBB/Sibbald Lake Provincial Rec Area  PP PH:403.673.3985   SITES:134 EL:4912 AMEN:NR approx 14.3 mi NW of Bragg Creek 51.046 -114.862,SIBB,Sibbald Lake Provincial Rec Area,PP
-112.963,52.889,SILV/Silver Creek Golf & Camp    CP PH:780.855.3982 mid apr-late oct COMM:big rigs OK - many activities SITES:215  AMEN:WES DP FT DW SH RS approx  mi  of New Norway  52.889 -112.963,SILV,Silver Creek Golf & Camp  ,CP
-118.182,55.136,SIMO/Simonette River Provincial Rec Area  PP PH:780.538.5350   SITES:25 EL:1633 AMEN:NR approx 28.1 mi E of Grovedale 55.136 -118.182,SIMO,Simonette River Provincial Rec Area,PP
-111.976,54.832,SIRW/Sir Winston Churchill Provincial Park  PP PH:780.623.4144    EL:1835 AMEN:E RS approx 4.3 mi N  of Lac La Biche 54.832 -111.976,SIRW,Sir Winston Churchill Provincial Park,PP
-116.909,54.365,SMOL/Smoke Lake Campground  PP     EL:2835 AMEN:NR  54.365 -116.909,SMOL,Smoke Lake Campground,PP
-112.472,54.12,SMOK/Smoky Lake RV Park  CP PH:780.656.3674 mid may-mid sep  SITES:10  AMEN:E NR approx  mi  of Smoky Lake County  54.12 -112.472,SMOK,Smoky Lake RV Park,CP
-119.154,53.891,SMOK/Smoky River South Provincial Rec Area  PP PH:780.827.1382   SITES:22 EL:3162 AMEN:NR approx 1.7 mi W of Grande Cache 53.891 -119.154,SMOK,Smoky River South Provincial Rec Area,PP
-118.085,53.013,SNAR/Snaring River - Jasper National Park  CNP PH:780. 852.6176   SITES:66 EL:3329 AMEN:NR approx 9.2 mi N  of Jasper 53.013 -118.085,SNAR,Snaring River - Jasper National Park,CNP
-114.248,52.025,SOUD/South Dyke - Dickson Dam Provincial Rec Area  PP PH:403.887.5522   SITES:20 EL:3121 AMEN:NR approx 5.0 mi SE of Spruce View 52.025 -114.248,SOUD,South Dyke - Dickson Dam Provincial Rec Area,PP
-115.348,50.977,SPRA/Spray Lakes West - Spray Valley Provincial Park  PP PH:403.673.3985   SITES:50 EL:5563 AMEN:NR  50.977 -115.348,SPRA,Spray Lakes West - Spray Valley Provincial Park,PP
-110.185,49.679,SPRU/Spruce Coulee - Cypress Hills Interprov. Park  PP PH:403.893.3833    EL:4016 AMEN:NH approx  mi  of Elkwater 49.679 -110.185,SPRU,Spruce Coulee - Cypress Hills Interprov. Park,PP
-111.844,54.712,SPRU/Spruce Point Resort  CP PH:780.623.3930 early may-late sep COMM:swim beach SITES:160  AMEN:WE DP SH RS approx  mi  of Lac La Biche  54.712 -111.844,SPRU,Spruce Point Resort,CP
-111.309,53.991,STPA/St Paul Overnight Trailer Park  CP PH:780.645.5313 mid may-late aug  SITES:40  AMEN:WES approx  mi  of St Paul  53.991 -111.309,STPA,St Paul Overnight Trailer Park,CP
-112.983,51.113,STAN/Standard Municipal   CP PH:403.644.3968   SITES:10  AMEN:E DP FT DW SH approx  mi  of Standard  51.113 -112.983,STAN,Standard Municipal ,CP
-112.912,51.661,STAR/Starland Rec Area  CP PH:403.772.3793 mid may-mid oct  SITES:50  AMEN:NH ND VT DW NR approx  mi  of Morrin  51.661 -112.912,STAR,Starland Rec Area,CP
-111.081,53.868,STON/Stoney Lake Municipal Rec Area  CP PH:780.724.2381 mid may-late aug  SITES:45  AMEN:E FT DW SH approx  mi  of St Paul  53.868 -111.081,STON,Stoney Lake Municipal Rec Area,CP
-115.174,52.263,STRA/Strachan Provincial Rec Area  PP PH:403.845.9275   SITES:27 EL:3620 AMEN:NR  52.263 -115.174,STRA,Strachan Provincial Rec Area,PP
-117.422,56.162,STRO/Strong Creek Park  CP PH:780.338.3845 early may-late oct COMM:unknown facilities SITES:20  AMEN:N$ approx  mi  of Peace River  56.162 -117.422,STRO,Strong Creek Park,CP
-119.177,53.869,SULP/Sulphur Gates Provincial Rec Area  PP PH:780.827.1382  COMM:equestrian SITES:11 EL:3315 AMEN:NR  53.869 -119.177,SULP,Sulphur Gates Provincial Rec Area,PP
-118.311,56.706,SULL/Sulphur Lake Provincial Rec Area  PP PH:780.624.6486   SITES:16 EL:2468 AMEN:NR approx 26.9 mi NW of Dixonville 56.706 -118.311,SULL,Sulphur Lake Provincial Rec Area,PP
-115.195,52.122,SWAN/Swan Lake Provincial Rec Area  PP PH:403.845.9275   SITES:24 EL:4042 AMEN:NR approx 19.4 mi W of Caroline 52.122 -115.195,SWAN,Swan Lake Provincial Rec Area,PP
-112.137,49.783,TABE/Taber RV Park  CP PH:403.223.5997 mid apr-late oct COMM:not attractive SITES:80  AMEN:WES approx  mi  of Taber  49.783 -112.137,TABE,Taber RV Park,CP
-117.562,56.092,TANG/Tangent Park  CP PH:780.359.2025 early may-late oct COMM:pull thrus SITES:70  AMEN:WES DP FT DW SH approx  mi  of Tangent  56.092 -117.562,TANG,Tangent Park,CP
-115.098,52.043,TAYR/Tay River Provincial Rec Area  PP PH:403.845.9275   SITES:32 EL:3893 AMEN:NR approx 15.6 mi W of Caroline 52.043 -115.098,TAYR,Tay River Provincial Rec Area,PP
-113.042,53.192,TELE/Telegraph Park and Hay Lakes Lions   CP PH:780.878.3200 mid may-mid sep  SITES:20  AMEN:WE approx  mi  of Hay Lakes  53.192 -113.042,TELE,Telegraph Park and Hay Lakes Lions ,CP
-113.057,52.45,THEN/The Narrows Provincial Rec Area  PP PH:403.742.4338   SITES:61 EL:2570 AMEN:NR approx 2.5 mi SE of Mirror 52.45 -113.057,THEN,The Narrows Provincial Rec Area,PP
-114.241,52.633,NEST/The Nesting Place  CP PH:403.704.6997. mid may-late sep  SITES:40  AMEN:WES DP SH NR approx  mi  of Rimbey  52.633 -114.241,NEST,The Nesting Place,CP
-116.626,52.014,THOM/Thompson Creek Provincial Rec Area  PP PH:403.721.2184   SITES:55 EL:4526 AMEN:NR  52.014 -116.626,THOM,Thompson Creek Provincial Rec Area,PP
-110.276,53.032,THRC/Three Cities Regional Rec Park  CP PH:780.745.2283 mid may-late sep  SITES:10  AMEN:E FT DW SH approx  mi  of Paradise Valley  53.032 -110.276,THRC,Three Cities Regional Rec Park,CP
-113.249,51.707,THRH/Three Hills Rec Park  CP PH:403.443.5822 all year COMM:pull thrus SITES:50  AMEN:WES DP FT DW SH approx  mi  of Three Hills  51.707 -113.249,THRH,Three Hills Rec Park,CP
-115.267,51.041,THRE/Three Sisters - Bow Valley Provincial Park  PP PH:403.673.3985   SITES:36 EL:4270 AMEN:NH NR approx 0.2 mi NW of Dead Mans Flats 51.041 -115.267,THRE,Three Sisters - Bow Valley Provincial Park,PP
-114.721,54.125,THUN/Thunder Lake Provincial Park  PP PH:780.674.4051   SITES:127 EL:2180 AMEN:E NR approx 4.4 mi SE of Tiger Lily 54.125 -114.721,THUN,Thunder Lake Provincial Park,PP
-111.812,50.539,TILL/Tillebrook Provincial Park  PP PH:403.362.4525   SITES:85 EL:2518 AMEN:E RS approx 9.3 mi NW of Tilley 50.539 -111.812,TILL,Tillebrook Provincial Park,PP
-112.755,52.877,TILL/Tillicum Beach Park  CP PH:780.672.4446 mid may-mid sep  SITES:5  AMEN:E DW SH NR approx  mi  of Camrose  52.877 -112.755,TILL,Tillicum Beach Park,CP
-113.014,51.837,TOLE/Tolman East - Dry Island Buffalo Jump Provincial Park  PP PH:403.742.7512   SITES:36 EL:2315 AMEN:NH NR approx 9.4 mi E of Trochu 51.837 -113.014,TOLE,Tolman East - Dry Island Buffalo Jump Provincial Park,PP
-113.019,51.839,TOLW/Tolman West - Dry Island Buffalo Jump Provincial Park  PP PH:403.742.7512   SITES:30 EL:2314 AMEN:NH NR approx 9.2 mi E of Trochu 51.839 -113.019,TOLW,Tolman West - Dry Island Buffalo Jump Provincial Park,PP
-113.606,51.795,TORR/Torrington Village   CP PH:403.443.5541 all year  SITES:5  AMEN:NH ND VT NS approx  mi  of Torrington  51.795 -113.606,TORR,Torrington Village ,CP
-111.437,54.86,TOUC/Touchwood Lake - Lakeland Provincial Rec Area  PP PH:780.623.5235   SITES:100 EL:2159 AMEN:NR approx 39.1 mi NW of La Corey 54.86 -111.437,TOUC,Touchwood Lake - Lakeland Provincial Rec Area,PP
-112.731,52.321,TOWN/Town of Stettler - Lions  CP PH:403.742.4411 mid may-mid oct  SITES:65  AMEN:WES approx  mi  of Stettler  52.321 -112.731,TOWN,Town of Stettler - Lions,CP
-113.91,49.048,TOWN/Townsite - Waterton Lakes National Park  CNP    SITES:238 EL:4219 AMEN:WE RS approx 2.5 mi S  of Waterton Park 49.048 -113.91,TOWN,Townsite - Waterton Lakes National Park,CNP
-115.093,54.524,TRAP/Trapper Leas Rec Area  PP     EL:2738 AMEN:NR  54.524 -115.093,TRAP,Trapper Leas Rec Area,PP
-113.226,51.824,TROC/Trochu Lions Club   CP PH:403.442.3061 early apr-mid oct  SITES:35  AMEN:WES FT DW SH approx  mi  of Trochu  51.824 -113.226,TROC,Trochu Lions Club ,CP
-115.54,51.189,TUNT/Tunnel Mt Trailer - Banff National Park  CNP    SITES:321 EL:4803 AMEN:E FT RS  51.189 -115.54,TUNT,Tunnel Mt Trailer - Banff National Park,CNP
-115.52,51.191,TUN1/Tunnel Mt Village I - Banff National Park  CNP PH:403. 762.1550   SITES:618 EL:4725 AMEN:FT RS  51.191 -115.52,TUN1,Tunnel Mt Village I - Banff National Park,CNP
-115.52,51.189,TUN2/Tunnel Mt Village II - Banff National Park  CNP    SITES:188 EL:4658 AMEN:FT RS  51.189 -115.52,TUN2,Tunnel Mt Village II - Banff National Park,CNP
-113.213,53.72,TURN/Turner Park  CP PH:780.998.4074 mid may-mid oct COMM:big rigs OK SITES:20  AMEN:WE SH RS approx  mi  of Fort Saskatchewan  53.72 -113.213,TURN,Turner Park,CP
-115.005,52.417,TWIC/Twin Lakes - Crimson Lake Provincial Park  PP PH:403.845.2330   SITES:39 EL:3204 AMEN:NH NR approx 14.9 mi W of Alhambra 52.417 -115.005,TWIC,Twin Lakes - Crimson Lake Provincial Park,PP
-114.363,52.952,TWIL/Twin Lakes Park  CP PH:780.819.1078 early may-late sep COMM:pull thrus SITES:60  AMEN:NH VT DW approx  mi  of Winfield  52.952 -114.363,TWIL,Twin Lakes Park,CP
-117.525,57.448,TWIN/Twin Lakes Provincial Rec Area  PP PH:780.836.4046   SITES:49 EL:2376 AMEN:RS  57.448 -117.525,TWIN,Twin Lakes Provincial Rec Area,PP
-112.826,50.269,TWIN/Twin Valley   CP PH:403.485.2241 mid may-mid oct  SITES:30  AMEN:E NR approx  mi  of Vulcan  50.269 -112.826,TWIN,Twin Valley ,CP
-115.5,51.224,TWOL/Two Jack Lakeside - Banff National Park  CNP    SITES:74 EL:4888 AMEN:FT NR  51.224 -115.5,TWOL,Two Jack Lakeside - Banff National Park,CNP
-115.505,51.229,TWOM/Two Jack Main - Banff National Park  CNP PH:403. 762.1550   SITES:380 EL:4864 AMEN:WE FT NR  51.229 -115.505,TWOM,Two Jack Main - Banff National Park,CNP
-116.419,52.063,TWOO/Two Oclock Creek - Kootenay Plains Provincial Rec Area  PP PH:403.721.2184   SITES:24 EL:4484 AMEN:NR  52.063 -116.419,TWOO,Two Oclock Creek - Kootenay Plains Provincial Rec Area,PP
-112.084,49.145,UNDE/Under Eight Flags   CP PH:403.647.2502 all year COMM:pull thrus SITES:40  AMEN:WES DP FT DW SH approx  mi  of Milk River  49.145 -112.084,UNDE,Under Eight Flags ,CP
-113.127,49.372,UPPE/Upper - St. Mary Reservoir Provincial Rec Area  PP PH:403.382.4097   SITES:30 EL:3661 AMEN:NR approx 4.2 mi NW of Spring Coulee 49.372 -113.127,UPPE,Upper - St. Mary Reservoir Provincial Rec Area,PP
-112.097,50.088,VAUX/Vauxhall Lions   CP PH:403.654.4052 mid may-mid oct  SITES:30  AMEN:E VT DW SH approx  mi  of Vauxhall  50.088 -112.097,VAUX,Vauxhall Lions ,CP
-110.871,53.363,VERM/Vermilion Provincial Park  PP PH:780.853.4372   SITES:111 EL:1904 AMEN:WE RS approx 0.8 mi NW of Vermilion 53.363 -110.871,VERM,Vermilion Provincial Park,PP
-111.122,52,VETE/Veteran Centennial Park  CP PH:403.575.3954 all year  SITES:10  AMEN:WES approx  mi  of Veteran  52 -111.122,VETE,Veteran Centennial Park,CP
-112.465,52.917,VILL/Village of Bawlf Jubilee Park  CP PH:780.373.3797 mid may-mid oct COMM:no tents SITES:5  AMEN:WE FT DW approx  mi  of Bawlf  52.917 -112.465,VILL,Village of Bawlf Jubilee Park,CP
-113.271,50.406,VIRG/Virginia Mitchell Memorial Park  CP PH:403.485.2994 mid may-mid sep  SITES:15  AMEN:WES DP FT DW SH approx  mi  of Vulcan  50.406 -113.271,VIRG,Virginia Mitchell Memorial Park,CP
-114.442,53.565,WABA/Wabamun Lake Provincial Park  PP PH:780.892.2702   SITES:276 EL:2368 AMEN:E RS approx 1.2 mi E of Wabamun 53.565 -114.442,WABA,Wabamun Lake Provincial Park,PP
-117.993,52.77,WABA/Wabasso - Jasper National Park  CNP PH:780. 852.6176   SITES:228 EL:3581 AMEN:RS approx 8.3 mi SE of Jasper 52.77 -117.993,WABA,Wabasso - Jasper National Park,CNP
-115.549,57.76,WADL/Wadlin Lake Park  CP PH:780.928.3983 mid may-mid sep  SITES:35  AMEN:NH DP FT NW approx  mi  of Fort Vermilion  57.76 -115.549,WADL,Wadlin Lake Park,CP
-114.988,51.366,WAIP/Waiparous Creek Provincial Rec Area  PP PH:403.637.2198   SITES:56 EL:4702 AMEN:NR  51.366 -114.988,WAIP,Waiparous Creek Provincial Rec Area,PP
-118.064,52.837,WAPI/Wapiti - Jasper National Park  CNP PH:780. 852.6176   SITES:362 EL:3512 AMEN:E RS approx 3.0 mi S  of Jasper 52.837 -118.064,WAPI,Wapiti - Jasper National Park,CNP
-117.205,54.753,WASK/Waskahigan River Provincial Rec Area  PP PH:780.538.5350   SITES:20 EL:2151 AMEN:NR  54.753 -117.205,WASK,Waskahigan River Provincial Rec Area,PP
-116.62,51.842,WATE/Waterfowl Lakes - Banff National Park  CNP PH:403. 522.3833   SITES:116 EL:5505 AMEN:FT NR  51.842 -116.62,WATE,Waterfowl Lakes - Banff National Park,CNP
-113.679,49.33,WATE/Waterton Reservoir Rec Area  PP PH:403.626.3656   SITES:25 EL:3877 AMEN:NR approx 3.5 mi NW of Hill Spring 49.33 -113.679,WATE,Waterton Reservoir Rec Area,PP
-117.27,53.074,WATS/Watson Creek Provincial Rec Area  PP PH:780.865.2154   SITES:38 EL:4762 AMEN:NR  53.074 -117.27,WATS,Watson Creek Provincial Rec Area,PP
-115.529,52.952,WEST/West Canal - Brazeau Reservoir Provincial Rec Area  PP PH:780.894.0006   SITES:18 EL:3157 AMEN:NH RS  52.952 -115.529,WEST,West Canal - Brazeau Reservoir Provincial Rec Area,PP
-111.33,54.124,WEST/Westcove Municipal Rec Area  CP PH:780.645.6688 mid may-late aug COMM:pull thrus SITES:95  AMEN:E DP SH approx  mi  of St Paul  54.124 -111.33,WEST,Westcove Municipal Rec Area,CP
-113.352,52.989,WETA/Wetaskiwin Lions RV   CP PH:780.352.7258 mid may-late sep COMM:no tents - big rigs OK SITES:50  AMEN:WES DP FT DW SH approx  mi  of Wetaskiwin  52.989 -113.352,WETA,Wetaskiwin Lions RV ,CP
-118.079,52.847,WHIS/Whistlers- Jasper National Park  CNP PH:780. 852.6176   SITES:781 EL:3495 AMEN:WE RS approx 2.2 mi S  of Jasper 52.847 -118.079,WHIS,Whistlers- Jasper National Park,CNP
-117.347,52.986,WHIT/Whitehorse Creek Prov Rec Area  PP PH:780.865.2154  COMM:equestrian SITES:26 EL:5376 AMEN:NR  52.986 -117.347,WHIT,Whitehorse Creek Prov Rec Area,PP
-110.546,53.827,WHIL/Whitney Lake - Whitney Lakes Provincial Park  PP PH:780.645.6295   SITES:50 EL:1921 AMEN:RS approx 4.0 mi N  of Heinsburg 53.827 -110.546,WHIL,Whitney Lake - Whitney Lakes Provincial Park,PP
